T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
215177, 603, 869, 38, 1260, 630, -4900
215197, 582, 835, 35, 4130, 2170, 4830
215217, 562, 795, 36, 3570, 4480, 17780
215237, 553, 778, 36, 3640, 5950, 21420
215257, 557, 784, 38, 6300, 4270, 13440
215277, 572, 806, 34, 8400, 2870, 280
215297, 581, 829, 37, 7070, 5390, -9520
215317, 590, 847, 38, 5950, 7840, -12740
215337, 587, 847, 37, 7490, 7140, -6510
215357, 577, 824, 37, 7910, 6930, 9380
215377, 561, 793, 40, 5670, 9170, 24010
215397, 564, 787, 37, 5460, 9520, 21770
215417, 576, 813, 37, 7770, 7910, 2800
215437, 597, 855, 36, 8680, 7770, -15680
215457, 604, 872, 40, 8470, 7910, -18690
215477, 603, 871, 36, 10430, 5250, -7070
215497, 590, 843, 34, 10010, 5530, 11060
215517, 569, 806, 38, 5110, 10780, 24990
215537, 556, 781, 42, 2520, 12880, 26110
215557, 555, 779, 37, 5670, 7910, 13090
215577, 564, 799, 38, 9380, 2170, -6090
215597, 579, 827, 37, 8190, 1890, -16940
215617, 591, 853, 39, 5250, 3290, -13160
215637, 593, 855, 40, 3780, 2310, 700
215657, 585, 831, 36, 2380, 1680, 14420
215677, 569, 805, 39, -70, 2730, 17570
215697, 561, 792, 37, 0, 1260, 7700
215717, 560, 794, 39, 1750, -2450, -5390
215737, 565, 803, 39, 0, -2590, -11200
215757, 571, 817, 41, -3850, -980, -8330
215777, 585, 835, 40, -5250, -1750, -1960
215797, 597, 848, 38, -3780, -5250, 1330
215817, 600, 854, 37, -3500, -6720, 0
215837, 595, 849, 36, -4270, -6020, -5320
215857, 585, 836, 36, -4970, -4830, -10080
215877, 569, 815, 39, -6160, -3220, -7770
215897, 554, 784, 40, -7630, -1960, 2310
215917, 545, 766, 40, -7560, -3220, 12110
215937, 546, 765, 39, -4410, -8050, 11480
215957, 559, 783, 36, -1960, -11480, 1540
215977, 574, 815, 36, -3150, -10220, -11270
215997, 594, 850, 38, -5530, -7070, -20370
216017, 613, 886, 37, -5110, -6580, -21210
216037, 622, 901, 37, -1960, -8610, -13930
216057, 614, 884, 36, 560, -9450, -980
216077, 592, 843, 35, 2170, -8890, 10780
216097, 571, 803, 32, 840, -4900, 15540
216117, 556, 784, 38, -3290, 2380, 11830
216137, 556, 792, 43, -4970, 6650, 1750
216157, 570, 813, 37, -490, 2940, -6370
216177, 589, 842, 33, 7000, -5110, -7420
216197, 597, 849, 34, 9730, -7630, -1190
216217, 591, 843, 36, 6160, -1680, 6370
216237, 574, 820, 38, 2520, 4690, 8890
216257, 555, 788, 38, 1260, 7910, 10780
216277, 541, 766, 41, 3500, 6090, 11900
216297, 540, 757, 39, 6930, 2030, 10640
216317, 547, 772, 37, 10710, -2450, 6510
216337, 561, 791, 38, 11620, -3500, 1680
216357, 574, 818, 40, 8750, -350, -210
216377, 595, 848, 39, 7210, 1260, -1260
216397, 617, 885, 35, 9170, -420, -3080
216417, 626, 905, 37, 12110, -1960, -5670
216437, 620, 894, 37, 12670, -140, -3710
216457, 602, 861, 38, 11900, 2800, 5320
216477, 579, 820, 36, 11830, 4690, 14980
216497, 555, 787, 41, 9240, 9170, 20790
216517, 553, 780, 43, 6790, 12740, 19320
216537, 563, 795, 39, 8820, 10010, 12530
216557, 580, 825, 35, 13370, 3920, 3150
216577, 589, 843, 37, 14280, 2030, -5180
216597, 594, 852, 37, 9590, 6860, -5040
216617, 592, 846, 37, 5670, 10710, 2380
216637, 583, 835, 39, 5180, 10430, 10570
216657, 572, 816, 40, 5810, 9100, 14350
216677, 562, 797, 38, 6230, 7910, 14000
216697, 558, 787, 37, 7210, 5320, 10220
216717, 554, 781, 38, 7490, 3220, 4970
216737, 557, 792, 45, 3430, 5950, 2660
216757, 564, 805, 44, -350, 8050, 770
216777, 569, 814, 38, 1890, 2940, -910
216797, 570, 808, 39, 5670, -4130, 0
216817, 567, 802, 40, 4270, -5390, 3150
216837, 569, 808, 38, 980, -3780, 1960
216857, 574, 820, 40, -280, -3640, -4340
216877, 586, 838, 42, -3430, -1750, -6930
216897, 598, 852, 41, -5740, -1120, -5600
216917, 604, 862, 36, -2170, -6510, -6790
216937, 595, 853, 33, 2520, -12320, -10360
216957, 581, 829, 39, -280, -9450, -8190
216977, 575, 816, 40, -7910, -980, 420
216997, 579, 822, 42, -11060, 2170, 4550
217017, 588, 840, 40, -6510, -2800, -2660
217037, 596, 852, 41, -4200, -5530, -5390
217057, 595, 849, 36, -1470, -8470, -6370
217077, 587, 839, 34, -3290, -5390, -3010
217097, 568, 808, 40, -10850, 4060, 6020
217117, 551, 783, 43, -12880, 6300, 12250
217137, 547, 770, 43, -5600, -2870, 11690
217157, 555, 778, 35, 140, -10150, 4620
217177, 573, 811, 40, 140, -9870, -7910
217197, 591, 845, 37, -1050, -7210, -18690
217217, 604, 871, 38, -910, -6020, -18270
217237, 595, 859, 40, -2240, -3990, -3430
217257, 579, 824, 41, -2100, -3220, 12110
217277, 569, 798, 37, 1890, -6020, 16030
217297, 559, 784, 36, 4060, -6860, 10990
217317, 559, 788, 37, 2380, -3640, 2310
217337, 568, 804, 39, 210, -140, -5460
217357, 585, 838, 38, 2240, -1260, -12110
217377, 601, 863, 40, 5460, -3570, -11130
217397, 607, 872, 39, 5740, -2660, 490
217417, 608, 866, 37, 6370, -1610, 10430
217437, 602, 855, 36, 7140, 70, 11480
217457, 587, 839, 39, 6650, 3920, 5880
217477, 563, 807, 43, 4550, 8540, 4480
217497, 552, 782, 43, 5810, 7700, 9100
217517, 546, 766, 39, 9940, 2590, 13790
217537, 547, 771, 37, 11060, 980, 14350
217557, 556, 786, 41, 9310, 2660, 9520
217577, 572, 806, 40, 7420, 4340, 2940
217597, 591, 841, 38, 8960, 1960, -5880
217617, 603, 866, 38, 10640, 280, -11760
217637, 608, 877, 41, 10360, 1540, -8890
217657, 594, 854, 41, 9940, 2380, 2800
217677, 577, 819, 38, 10010, 2170, 17990
217697, 562, 787, 38, 8470, 3780, 23730
217717, 554, 780, 41, 5530, 7140, 15820
217737, 565, 800, 42, 5670, 6580, 910
217757, 583, 835, 40, 8540, 1960, -9520
217777, 601, 863, 34, 10500, -2100, -11830
217797, 602, 867, 39, 8260, -350, -5740
217817, 594, 852, 41, 3150, 5040, 5670
217837, 575, 818, 42, 700, 7070, 14210
217857, 561, 789, 41, 1330, 5250, 16240
217877, 551, 775, 41, 2030, 3290, 10780
217897, 552, 781, 40, 1190, 2730, 1610
217917, 563, 802, 40, 490, 1610, -3990
217937, 581, 825, 39, 70, -210, -4760
217957, 598, 857, 40, -910, -1190, -3430
217977, 606, 869, 40, -1050, -1820, -3290
217997, 597, 859, 39, -210, -2730, -3500
218017, 579, 828, 40, -630, -2800, -350
218037, 565, 803, 37, -1820, -2030, 4760
218057, 555, 788, 39, -3080, -1050, 7000
218077, 552, 784, 42, -4550, -140, 5810
218097, 555, 786, 40, -4550, -1680, 4480
218117, 569, 806, 38, -2940, -5600, 1610
218137, 589, 838, 37, -1470, -8610, -6300
218157, 604, 869, 40, -3150, -6720, -13300
218177, 613, 885, 39, -5110, -3780, -14210
218197, 602, 865, 37, -4830, -3920, -6020
218217, 584, 831, 35, -2660, -6230, 6230
218237, 561, 789, 38, -2310, -5880, 13650
218257, 549, 772, 41, -5180, -1960, 14420
218277, 548, 772, 38, -5600, -1400, 7420
218297, 557, 789, 38, -4200, -3290, -1190
218317, 570, 813, 40, -3640, -4900, -7140
218337, 587, 841, 39, -2450, -6790, -10430
218357, 603, 864, 35, 70, -9450, -9660
218377, 610, 871, 37, 70, -8540, -4340
218397, 603, 864, 39, -2940, -3640, 2170
218417, 594, 848, 38, -3500, -910, 4480
218437, 582, 833, 38, -700, -1820, 3220
218457, 570, 811, 38, 1120, -1820, 2660
218477, 560, 792, 38, 1610, -980, 5110
218497, 558, 787, 37, 2310, -770, 7630
218517, 560, 792, 38, 3150, -1260, 7420
218537, 566, 801, 38, 2590, 70, 4690
218557, 572, 814, 39, 3150, 0, -840
218577, 580, 823, 36, 5810, -2590, -5110
218597, 583, 832, 36, 8890, -5740, -5670
218617, 582, 832, 38, 7420, -3150, -1960
218637, 584, 832, 40, 3290, 2660, 4410
218657, 582, 827, 40, 2450, 4690, 8680
218677, 586, 830, 37, 5530, 1890, 8960
218697, 581, 828, 36, 9380, -1470, 3780
218717, 581, 831, 37, 10080, -980, -980
218737, 579, 824, 39, 8260, 2170, -840
218757, 571, 812, 40, 6440, 4830, 4130
218777, 568, 808, 40, 4340, 7490, 11410
218797, 572, 810, 40, 5110, 6650, 12320
218817, 582, 825, 35, 9100, 2240, 6160
218837, 582, 831, 34, 12950, -2100, -2310
218857, 577, 825, 39, 5040, 7070, -770
218877, 571, 814, 39, 2380, 9520, 6090
218897, 571, 816, 39, 5320, 5250, 9660
218917, 572, 811, 38, 8540, 770, 8960
218937, 568, 805, 39, 7280, 1400, 5880
218957, 569, 807, 38, 5950, 1960, 210
218977, 569, 809, 37, 5390, 1680, -4200
218997, 570, 812, 39, 2380, 3710, -2380
219017, 570, 815, 41, -1470, 6440, 3430
219037, 581, 829, 42, 630, 2380, 5040
219057, 597, 850, 36, 6300, -5040, -1050
219077, 601, 861, 34, 6370, -5180, -7210
219097, 594, 854, 38, -70, 2240, -5740
219117, 592, 847, 40, -3010, 5320, -980
219137, 582, 833, 39, -1610, 3430, 4410
219157, 575, 818, 39, -490, 1540, 9100
219177, 564, 797, 40, -210, -70, 11200
219197, 561, 791, 35, 1680, -3500, 6440
219217, 562, 792, 35, 1400, -3990, -3430
219237, 558, 794, 40, -5110, 2520, -7490
219257, 562, 804, 44, -8470, 4900, -4690
219277, 577, 821, 41, -4550, -1820, 980
219297, 597, 845, 35, 700, -9590, 2730
219317, 606, 865, 35, 1750, -10850, -3010
219337, 600, 860, 37, -1890, -5880, -7560
219357, 590, 843, 36, -5250, -1820, -4970
219377, 570, 811, 39, -7000, -280, 4410
219397, 559, 794, 39, -6930, -910, 12390
219417, 557, 790, 40, -3220, -5600, 12600
219437, 567, 798, 35, 840, -10990, 7420
219457, 576, 810, 35, 1610, -12670, 350
219477, 582, 833, 36, -2660, -7840, -5810
219497, 600, 862, 40, -6510, -2450, -10850
219517, 606, 878, 42, -5040, -2870, -8750
219537, 609, 877, 37, -140, -7770, 2380
219557, 599, 846, 35, 3570, -11200, 14070
219577, 587, 830, 32, 4270, -9940, 14000
219597, 567, 807, 36, 2590, -5110, 3850
219617, 552, 785, 41, -1330, 1330, -280
219637, 546, 771, 41, -3010, 3150, 4270
219657, 551, 777, 39, 140, -1120, 9450
219677, 569, 804, 36, 6020, -7630, 7350
219697, 579, 823, 38, 7980, -9100, 1750
219717, 585, 831, 36, 4410, -4200, -210
219737, 575, 820, 39, 910, 770, -280
219757, 565, 806, 39, -490, 3920, -70
219777, 560, 797, 40, 700, 3780, 3010
219797, 566, 797, 38, 4200, 140, 8960
219817, 575, 811, 34, 9030, -5110, 10360
219837, 586, 826, 35, 10360, -5600, 3570
219857, 589, 844, 39, 7490, -210, -8050
219877, 581, 836, 41, 4130, 5530, -13510
219897, 580, 828, 38, 4620, 5530, -6720
219917, 570, 807, 38, 7980, 1610, 5250
219937, 567, 799, 36, 10010, -420, 12180
219957, 569, 802, 37, 9800, 280, 9520
219977, 583, 824, 38, 7630, 3080, 700
219997, 593, 850, 40, 6790, 4060, -11760
220017, 588, 851, 40, 6090, 5250, -18620
220037, 575, 826, 42, 5390, 5740, -11830
220057, 566, 801, 37, 5810, 3850, 4970
220077, 558, 782, 36, 7280, 140, 17710
220097, 556, 780, 37, 5810, 1050, 14420
220117, 564, 802, 43, 2240, 4480, -1050
220137, 583, 833, 42, 490, 5250, -14350
220157, 602, 870, 39, 3430, -70, -20510
220177, 608, 880, 38, 6580, -5180, -19180
220197, 592, 851, 40, 5810, -4900, -7700
220217, 562, 799, 37, 1540, -840, 8960
220237, 532, 743, 39, -2380, 1890, 20440
220257, 516, 716, 42, -5950, 4340, 18970
220277, 518, 726, 44, -7980, 4410, 4340
220297, 543, 767, 39, -6790, 140, -11830
220317, 578, 826, 38, -1680, -9030, -20860
220337, 613, 877, 37, 0, -13650, -20860
220357, 632, 914, 34, -2310, -12460, -15190
220377, 626, 902, 36, -5040, -8050, -9240
220397, 597, 859, 37, -6860, -4270, -1330
220417, 565, 800, 36, -8540, -1050, 7490
220437, 536, 753, 40, -8190, 0, 14280
220457, 531, 742, 38, -7420, 70, 15610
220477, 548, 767, 39, -5880, -1890, 11480
220497, 590, 835, 35, -4130, -3850, 5040
220517, 631, 911, 35, -770, -6650, -6930
220537, 658, 963, 34, 1750, -6720, -17920
220557, 648, 949, 32, 4620, -5670, -17290
220577, 612, 883, 34, 5600, -2100, -700
220597, 563, 800, 34, 3710, 4410, 24010
220617, 523, 729, 38, 560, 12250, 43260
220637, 510, 704, 39, -1330, 17430, 47390
220657, 520, 718, 37, 1050, 16100, 34650
220677, 549, 770, 39, 11900, 5320, -6370
220697, 600, 861, 35, 14000, 4130, -17920
220717, 644, 933, 32, 13720, 7350, -14910
220737, 659, 967, 31, 11620, 14280, -140
220757, 628, 915, 35, 8330, 22610, 19670
220777, 577, 828, 37, 8960, 25690, 35630
220797, 534, 745, 38, 12180, 24360, 42000
220817, 509, 701, 35, 12110, 24570, 35350
220837, 509, 701, 39, 10920, 25130, 19250
220857, 538, 752, 41, 11760, 23450, -210
220877, 577, 826, 42, 15680, 17570, -17150
220897, 620, 899, 37, 21560, 9240, -23240
220917, 640, 932, 33, 27230, 1820, -13370
220937, 620, 897, 29, 24710, 4830, 6440
220957, 573, 816, 37, 11690, 19320, 29680
220977, 532, 747, 49, 840, 30450, 44380
220997, 520, 726, 47, 5810, 21770, 35000
221017, 536, 751, 42, 18550, 3500, 11340
221037, 580, 727, -43, 61880, -59500, 26250
221057, 527, 660, -15, 54180, -64050, 49140
221077, 653, 839, 96, -21280, 23030, 41090
221097, 485, 591, -4, -26810, 20090, 22400
221117, 481, 581, -13, -1540, -26250, 16450
221137, 480, 583, 79, -18480, -20160, 24710
221157, 610, 746, 85, -29470, -10500, 33390
221177, 703, 785, 60, -15750, -28420, 40600
221197, 678, 712, 53, -16730, -38990, 45780
221217, 688, 721, 34, -44170, -43120, 40530
221237, 705, 707, 9, -56700, -65730, 42140
221257, 741, 698, -7, -62300, -77490, 41020
221277, 764, 680, -21, -61670, -74130, 45010
221297, 756, 638, -12, -64540, -53130, 47600
221317, 758, 641, 38, -64960, -34720, 54040
221337, 781, 625, 21, -52570, -38990, 62720
221357, 805, 618, 6, -40320, -37170, 66150
221377, 823, 590, -4, -38360, -31500, 64190
221397, 842, 579, -23, -38990, -27230, 63770
221417, 844, 565, 2, -37800, -15050, 68250
221437, 869, 550, 15, -38920, 6090, 74200
221457, 869, 535, 55, -44660, 25690, 75670
221477, 852, 484, 72, -48790, 51590, 76230
221497, 851, 472, 117, -46830, 69230, 82950
221517, 863, 449, 152, -42770, 74410, 99750
221537, 864, 424, 196, -43400, 79940, 120960
221557, 899, 368, 216, -47880, 82530, 136920
221577, 1191, 478, 395, -59570, 85890, 140350
221597, 917, 167, 321, -54880, 110670, 144760
221617, 904, 102, 406, -11620, 137550, 143850
221637, 932, 69, 426, 63630, 134400, 133070
221657, 946, 121, 436, 133000, 112070, 114310
221677, 874, 152, 403, 200900, 84280, 92540
221697, 905, 240, 415, 251370, 66220, 98980
221717, 843, 197, 383, 267400, 65800, 114940
221737, 867, 203, 414, 262920, 79170, 121940
221757, 930, 218, 447, 253050, 99820, 134120
221777, 911, 184, 435, 252630, 108150, 151970
221797, 948, 213, 468, 259280, 123690, 166390
221817, 862, 153, 459, 263970, 151480, 177450
221837, 867, 230, 555, 263620, 189420, 187180
221857, 697, 159, 647, 254170, 235760, 193620
221877, 683, 154, 741, 212380, 256900, 206570
221897, 589, 111, 814, 163380, 239750, 189070
221917, 558, 91, 821, 115430, 227920, 151690
221937, 489, 137, 905, 74830, 193830, 135730
221957, 494, 8, 810, 58590, 177170, 121030
221977, 449, 29, 948, 24500, 156800, 90510
221997, 367, 37, 978, 16730, 179550, 70350
222017, 316, 35, 1003, 14490, 158060, 58800
222037, 279, 46, 1031, 8190, 131670, 42490
222057, 270, 60, 1048, 2380, 101500, 23800
222077, 279, 52, 1030, -1890, 67970, 6020
222097, 289, 65, 997, -490, 31150, 1120
222117, 322, 60, 968, 2100, -560, 2030
222137, 351, 64, 940, 3290, -16590, 3010
222157, 346, 53, 945, 3780, -15750, 2870
222177, 347, 60, 933, 3010, -3080, 2800
222197, 317, 69, 937, 1470, 14280, 1470
222217, 301, 44, 963, -700, 36680, 490
222237, 256, 58, 985, -2590, 61320, 1120
222257, 206, 76, 1039, -3640, 76720, 70
222277, 162, 101, 1076, -3780, 82250, -1540
222297, 189, 75, 1051, 1120, 68950, 4760
222317, 197, 69, 979, 7000, 27230, 28910
222337, 211, 31, 971, 13020, -7350, 52570
222357, 200, 27, 998, 14420, -4340, 57890
222377, 202, 24, 997, 12040, 19810, 49630
222397, 101, 49, 1054, 7000, 31920, 28630
222417, 177, 56, 1011, 8610, 32480, 10360
222437, 205, 38, 990, 4340, 5740, 1960
222457, 188, 49, 1004, -210, -6090, 2310
222477, 165, 66, 1018, 2590, 5670, -420
222497, 172, 59, 1017, 2870, 10990, -1470
222517, 175, 55, 1009, 2310, 2590, 910
222537, 170, 58, 1003, 2380, 1470, 1330
222557, 167, 69, 1006, 2800, 3850, 770
222577, 166, 71, 1003, 3010, 6580, 2240
222597, 160, 46, 1023, 2660, 6720, 4410
222617, 176, 67, 999, 2520, 4970, 2520
222637, 173, 54, 998, 2660, 5740, 2100
222657, 155, 52, 1021, 3850, 11480, 2170
222677, 149, 60, 1012, 4620, 12670, 420
222697, 145, 57, 1001, 4900, 13300, 980
222717, 134, 54, 1019, 4480, 13790, 140
222737, 143, 71, 1007, 5950, 15540, -210
222757, 151, 59, 995, 4480, 15190, -1820
222777, 139, 43, 1006, 8120, 26600, -210
222797, 127, 39, 996, 16030, 43610, -1820
222817, 116, 69, 963, 25900, 68110, -7140
222837, 64, 94, 999, 38990, 103950, -10640
222857, 104, 100, 831, 34020, 103390, -13020
222877, -231, 134, 1357, -12880, 5250, -5180
222897, 9, 92, 1012, -4340, 2940, 2240
222917, 8, 100, 1009, -560, -350, 1190
222937, -10, 83, 1036, -3010, -490, -2660
222957, 8, 91, 1026, -2940, -490, -3010
222977, 38, 76, 1011, 840, -70, 910
222997, 84, 68, 1013, -5110, -770, -3500
223017, 35, 140, 929, -22890, -2730, -30170
223037, -85, 60, 989, -10290, -2240, -30520
223057, 14, 7, 1027, 1400, -140, -5740
223077, -59, 70, 1028, 2590, -420, 3990
223097, 30, 65, 991, 2310, 140, 2730
223117, 111, 85, 1003, 2450, -210, -2730
223137, -9, 79, 1025, 2520, 560, 490
223157, -3, 82, 1023, 2380, 140, 1820
223177, 4, 77, 1022, 2380, -210, 1680
223197, 54, 71, 1011, 2100, -140, 1330
223217, -156, 58, 1039, 910, -1050, -3780
223237, 358, 109, 975, 910, -2520, -28630
223257, -45, 69, 1022, 2030, -2310, -33250
223277, 94, 106, 1015, 1330, 3080, 31780
223297, 7, 101, 1030, 840, 4270, 46900
223317, 40, 106, 1038, 1190, 3990, 52220
223337, -24, 23, 992, 1400, 4970, 56560
223357, -14, -5, 1080, 1400, 4480, 60130
223377, -70, 22, 1033, 840, 4130, 53130
223397, 13, 28, 1024, 700, 4060, 50190
223417, -56, 109, 1012, 630, 3150, 38640
223437, 14, 50, 1021, 1820, 3570, 43750
223457, -10, 56, 1031, 2030, 2660, 32690
223477, 21, 66, 1026, 1680, 1820, 23520
223497, 11, 69, 1023, 700, 1330, 17850
223517, 1, 69, 1023, 210, 630, 8120
223537, 20, 65, 1026, 700, 350, 4270
223557, 22, 59, 1027, 420, 350, 5950
223577, 14, 60, 1027, 630, 490, 6160
223597, 4, 60, 1026, 560, 700, 9100
223617, 9, 60, 1026, 1050, 420, 5880
223637, 25, 48, 1027, 1680, 280, 3500
223657, -29, 61, 1027, 1540, 2030, 27510
223677, -16, 49, 1028, 2310, 2870, 39410
223697, -38, 46, 1028, 2170, 2170, 30940
223717, 2, 64, 1024, 1960, 1260, 18270
223737, 4, 64, 1024, 1960, 420, 5670
223757, 1, 64, 1025, 2170, 70, 1190
223777, 3, 65, 1025, 2170, 0, 1260
223797, 4, 62, 1027, 2240, -70, 1750
223817, 5, 61, 1024, 2170, -70, 1960
223837, 7, 59, 1024, 2240, 0, 1960
223857, 6, 59, 1024, 2240, -140, 1960
223877, 4, 60, 1023, 2240, -140, 1960
223897, 1, 64, 1025, 2310, -70, 1890
223917, 3, 62, 1024, 2380, 70, 1820
223937, 7, 61, 1026, 2450, 140, 1820
223957, 8, 61, 1026, 2450, -70, 1960
223977, 184, 213, 819, 2450, -140, 2030
223997, 4, 55, 1032, -11270, 490, 10150
224017, 6, 55, 1026, -1820, 770, 12180
224037, 8, 55, 1021, 2940, 280, 1820
224057, 6, 52, 1005, 3640, -70, 2030
224077, 7, 53, 1010, 2870, -70, 2030
224097, 7, 57, 1018, 2730, 70, 1960
224117, 6, 58, 1029, 2800, 0, 2030
224137, 63, -430, -124, 2730, 0, 1960
